IQVIA ID,chem_city,chem_state,chem_pincode,chem_name,chem_address,chem_lat,chem_long,chemist_record_index,chemist_id,original_id,chemist_name,chemist_pincode,chemist_latitude_original,chemist_longitude_original,chemist_latitude,chemist_longitude,rejection_reason,coordinate_corrected,coordinate_source
JPR006506,JAIPUR,RAJASTHAN,302022,SATGURU MEDICAL & GEN.STORE,"GONER ROAD, JAIPUR,",-,-,74193,JPR006506,JPR006506,SATGURU MEDICAL & GEN.STORE,302022,-,-,,,missing_or_non_numeric_coordinates,,original
JPR006530,JAIPUR,RAJASTHAN,303803,LAXMI MEDICALS,"KARERI, RAJASTHAN",-,-,74217,JPR006530,JPR006530,LAXMI MEDICALS,303803,-,-,,,missing_or_non_numeric_coordinates,,original
JPR006544,JAIPUR,RAJASTHAN,302034,KARNI MEDICAL,"SIRSI ROAD, JAIPUR,",-,-,74231,JPR006544,JPR006544,KARNI MEDICAL,302034,-,-,,,missing_or_non_numeric_coordinates,,original
JPR006547,JAIPUR,RAJASTHAN,302019,A ONE MEDICAL STORE,"KING'S ROAD, JAIPUR, R2",-,-,74234,JPR006547,JPR006547,A ONE MEDICAL STORE,302019,-,-,,,missing_or_non_numeric_coordinates,,original
JPR006583,JAIPUR,RAJASTHAN,302021,RAJ MEDICAL,"GIRDHARIPURA, JAIPUR,",-,-,74270,JPR006583,JPR006583,RAJ MEDICAL,302021,-,-,,,missing_or_non_numeric_coordinates,,original
JPR006660,JAIPUR,RAJASTHAN,302021,VIKAS MEDICAL & GEN STORE,"PADAM PURA, JAIPUR,",-,-,74347,JPR006660,JPR006660,VIKAS MEDICAL & GEN STORE,302021,-,-,,,missing_or_non_numeric_coordinates,,original
JPR006666,JAIPUR,RAJASTHAN,303305,SHIV MEDICAL STORE,"BANSKHO, JAIPUR,",-,-,74353,JPR006666,JPR006666,SHIV MEDICAL STORE,303305,-,-,,,missing_or_non_numeric_coordinates,,original
JPR006687,JAIPUR,RAJASTHAN,302019,HARI OM MEDICAL STORE,"NAI KE THARI, JAIPUR,",-,-,74374,JPR006687,JPR006687,HARI OM MEDICAL STORE,302019,-,-,,,missing_or_non_numeric_coordinates,,original
JPR006698,JAIPUR,RAJASTHAN,302020,BHARTI MEDICAL & GENRAL STORE,"KIRAN PATH, JAIPUR,",-,-,74385,JPR006698,JPR006698,BHARTI MEDICAL & GENRAL STORE,302020,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000006,KOCHI,KERALA,682013,ARYA VAIDYA PHARMACY THEVARA,", THEVARA,",-,-,74496,KOC000006,KOC000006,ARYA VAIDYA PHARMACY THEVARA,682013,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000108,KOCHI,KERALA,682007,SRADHA MEDICALS- KUMBLANGI,"11/187 B, COME SALE MARKET JN., KUMBALANGI, ERNAKULAM - 682007.",-,-,74597,KOC000108,KOC000108,SRADHA MEDICALS- KUMBLANGI,682007,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000109,KOCHI,KERALA,682005,NADAKKAL MEDICALS,"682005, KOOTTUNGAL LN, GCDA HOUSING COLONY, THOPPUMPADY, KOCHI, KERALA 682005",-,-,74598,KOC000109,KOC000109,NADAKKAL MEDICALS,682005,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000120,KOCHI,KERALA,682316,"REEMA MEDICALS, MEEKADAMBU","MEEKADAMBU,",-,-,74609,KOC000120,KOC000120,"REEMA MEDICALS, MEEKADAMBU",682316,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000129,KOCHI,KERALA,683101,"M.M.MEDICALS,EDATHALA","ALUVA - PUKKATTUPADY RD, EDATHALA, KERALA 683563",-,-,74618,KOC000129,KOC000129,"M.M.MEDICALS,EDATHALA",683101,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000143,KOCHI,KERALA,682019,S.J.MEDICALS,"VYTILA, VYTILA, 000000",-,-,74632,KOC000143,KOC000143,S.J.MEDICALS,682019,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000156,KOCHI,KERALA,682001,JYOTHI MEDICALS,"MATTANCHERRY, KOCHI, KERALA 682002",-,-,74645,KOC000156,KOC000156,JYOTHI MEDICALS,682001,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000211,KOCHI,KERALA,682303,NEETHI MEDICALS AMBALAMEDU,FACT CD TOWNSHIP. IVA AMBALAMEDU IV AMBALAMEDU AMBALAMEDU ERNAKULAM,-,-,74700,KOC000211,KOC000211,NEETHI MEDICALS AMBALAMEDU,682303,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000215,KOCHI,KERALA,682018,YESHODH PHARMA,"CHEMISTS & DRUGGISTS E R N A K U L A M - NORTH, ERNAKULAM, 000000",-,-,74704,KOC000215,KOC000215,YESHODH PHARMA,682018,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000224,KOCHI,KERALA,682301,SHERLY MEDICALS,"## TRIPUNITHARA, TRIPUNITHARA, 000000",-,-,74713,KOC000224,KOC000224,SHERLY MEDICALS,682301,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000250,KOCHI,KERALA,682017,KALOOR K.K ROAD SEVANA MEDICIN,B & B KALOOR KALOOR TOWER KALOOR,-,-,74739,KOC000250,KOC000250,KALOOR K.K ROAD SEVANA MEDICIN,682017,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000266,KOCHI,KERALA,682013,MATTAMMAL PHARMACY THEVARA,", THEVARA,",-,-,74755,KOC000266,KOC000266,MATTAMMAL PHARMACY THEVARA,682013,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000282,KOCHI,KERALA,683514,JANATHA AYURVEDA PHARMACY,"## GOWRIESWARAM BUS STOP, CHERAI, 000000",-,-,74771,KOC000282,KOC000282,JANATHA AYURVEDA PHARMACY,683514,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000291,KOCHI,KERALA,683513,"MENACHERY ( M), N.PARUR","NORTH PARUR, 000000",-,-,74779,KOC000291,KOC000291,"MENACHERY ( M), N.PARUR",683513,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000309,KOCHI,KERALA,682001,ARTHUNGAL MEDICALS,"6576457 COCHIN, COCHIN,",-,-,74797,KOC000309,KOC000309,ARTHUNGAL MEDICALS,682001,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000323,KOCHI,KERALA,683101,SINCERE AGENCY," FATHIMA ARCADE, 1ST FLOOR, MARVAR JN, ALUVA, ERNAKULAM - 683101.",-,-,74811,KOC000323,KOC000323,SINCERE AGENCY,683101,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000360,KOCHI,KERALA,682511,VIJAYA PHARMACY MALIPPURAM,"MALIPPURAM, MALIPPURAM,",-,-,74848,KOC000360,KOC000360,VIJAYA PHARMACY MALIPPURAM,682511,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000370,KOCHI,KERALA,682017,SEVANA PHARMA,", KALOOR",-,-,74858,KOC000370,KOC000370,SEVANA PHARMA,682017,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000435,KOCHI,KERALA,682025,VIJAY LAKSHMI MEDICAL CENTRE,"PALARIVATTOM,",-,-,74923,KOC000435,KOC000435,VIJAY LAKSHMI MEDICAL CENTRE,682025,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000450,KOCHI,KERALA,682301,SREE CHANDHANA MEDICALS,"## EROOR-TRIPUNITHURA, EROOR, 000000",-,-,74938,KOC000450,KOC000450,SREE CHANDHANA MEDICALS,682301,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000451,KOCHI,KERALA,682301,THRIPPUNITHRA SEVANA MEDI,"EDAYALIL SHOPPING COMPLEX, 20/688 J, HILL PALACE RD, EAST FORT GATE, KANNANKULANGARA, THRIPPUNITHURA, KOCHI, KERALA 682301",-,-,74939,KOC000451,KOC000451,THRIPPUNITHRA SEVANA MEDI,682301,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000465,KOCHI,KERALA,683101,HEBIN MEDICALS,"2556012 ALUVA, ALUVA,",-,-,74953,KOC000465,KOC000465,HEBIN MEDICALS,683101,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000527,KOCHI,KERALA,683101,"KARUNA MEDICALS,ATHANI","ATHANI - PARAVOOR RD, KARIYAD, ATHANI, KERALA 683589",-,-,75015,KOC000527,KOC000527,"KARUNA MEDICALS,ATHANI",683101,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000543,KOCHI,KERALA,683518,"MEKHA MEDICALS, KONGORPILLY",III E&F KARINGAMTHURUTH KONGORPILLY PO. PH: PH:,-,-,75031,KOC000543,KOC000543,"MEKHA MEDICALS, KONGORPILLY",683518,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000544,KOCHI,KERALA,682315,FRANCIS MEDICALS," I /60, , AMBALLOOR PALLITHAZHAM, AMBALLOOR, KERALA - 682315",-,-,75032,KOC000544,KOC000544,FRANCIS MEDICALS,682315,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000563,KOCHI,KERALA,682017,APEX AYURVEDIC NAGARJUNA AGEN,"KARUKAPILLY, ELAMAKKRA,",-,-,75051,KOC000563,KOC000563,APEX AYURVEDIC NAGARJUNA AGEN,682017,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000568,KOCHI,KERALA,683513,ANJALI AYURVEDIC,"## N O R T H P A R U R, N O R T H P A R U R, 000000",-,-,75056,KOC000568,KOC000568,ANJALI AYURVEDIC,683513,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000606,KOCHI,KERALA,682016,SRI KRIPA MEDICALS-CHE,"ERNAKULAM,",-,-,75094,KOC000606,KOC000606,SRI KRIPA MEDICALS-CHE,682016,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000670,KOCHI,KERALA,682316,SAHAKARANA NEETHI MEDICAL STOR,"MEKKADAMBU PANCHAYATH BUS STOP, KOCHI-MADURAI-TONDI POINT RD, MEKKADAMBU, KERALA 682316",-,-,75158,KOC000670,KOC000670,SAHAKARANA NEETHI MEDICAL STOR,682316,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000711,KOCHI,KERALA,682018,DEV MEDICALS,A&A AYYAPPANKAVU AYYAPPANKAVUERNAKULA AYYAPPANKAVUERNAKULA KERALA,-,-,75199,KOC000711,KOC000711,DEV MEDICALS,682018,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000749,KOCHI,KERALA,682025,"CENTRAL MEDICALS,PALARIVATTOM","NH BYEPASS SERVICE ROAD, NEAR EMC, VENNALA P.O, KOCHI, CHAKKALAKKAL, PALARIVATTOM, ERNAKULAM, KERALA 682028",-,-,75237,KOC000749,KOC000749,"CENTRAL MEDICALS,PALARIVATTOM",682025,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000769,KOCHI,KERALA,683572,THURAVOOR MEDICALS,"## THURAVOOR JUNCTION, THURAVOOR, ANGAMALY, 000000",-,-,75257,KOC000769,KOC000769,THURAVOOR MEDICALS,683572,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000792,KOCHI,KERALA,682305,PRASANTH DRUG(H)THIRUVANKULAM,"THIRUVANKULAM, 000000",-,-,75280,KOC000792,KOC000792,PRASANTH DRUG(H)THIRUVANKULAM,682305,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000803,KOCHI,KERALA,683101,"MANAVALAN MEDICALS,MOOZHIKULAM","ALUVA, 000000",-,-,75291,KOC000803,KOC000803,"MANAVALAN MEDICALS,MOOZHIKULAM",683101,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000805,KOCHI,KERALA,682006,ARYA VAIDYA PHARMACY PALLURUTH,"PALLURUTHY, PALLURUTHY,",-,-,75293,KOC000805,KOC000805,ARYA VAIDYA PHARMACY PALLURUTH,682006,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000806,KOCHI,KERALA,683585,KANDANKULATHY AGENCY ATHANI,"ATHANI, ATHANI,",-,-,75294,KOC000806,KOC000806,KANDANKULATHY AGENCY ATHANI,683585,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000826,KOCHI,KERALA,683517,"LIFE MEDICALS,MUPPATHADAM","VARAPUZHA, 000000",-,-,75314,KOC000826,KOC000826,"LIFE MEDICALS,MUPPATHADAM",683517,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000829,KOCHI,KERALA,683562,NEETHI MEDICAL STORE(PALLIKARA,"KUMARAPURAM, KERALA 682303",-,-,75317,KOC000829,KOC000829,NEETHI MEDICAL STORE(PALLIKARA,683562,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000838,KOCHI,KERALA,683542,MUKALATHU MEDICALS,"## P E R U M B A V O O R, PERUMBAVOOR, 000000",-,-,75326,KOC000838,KOC000838,MUKALATHU MEDICALS,683542,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000889,KOCHI,KERALA,682005,SANJEEVENI MEDICALS,"CHEMISTS & DRUGGISTS K O C H I - 682 005 OPP. GOVT.HOSPITAL, KOCHI, 000000",-,-,75377,KOC000889,KOC000889,SANJEEVENI MEDICALS,682005,-,-,,,missing_or_non_numeric_coordinates,,original
KOC000950,KOCHI,KERALA,682036,RELIEF MEDICALS -KADAVANTHRA,"PANAMPILLY NAGAR,",-,-,75438,KOC000950,KOC000950,RELIEF MEDICALS -KADAVANTHRA,682036,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001002,KOCHI,KERALA,682017,HAZEENA MEDICALS,"KALOOR, KALOOR, KERALA",-,-,75490,KOC001002,KOC001002,HAZEENA MEDICALS,682017,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001004,KOCHI,KERALA,682018,B.M.S.S. ENTERPRISES,"AYUR.& PHARMA DISTRIBUTORS KACHERIPADY, CHITOOR RD OPP. SREE SUDHEENDRA HOSP, ERNAKULAM, 682018",-,-,75492,KOC001004,KOC001004,B.M.S.S. ENTERPRISES,682018,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001031,KOCHI,KERALA,682025,PALARIVATTOM KARUNYA MEDS,", PALARIVATTOM",-,-,75519,KOC001031,KOC001031,PALARIVATTOM KARUNYA MEDS,682025,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001064,KOCHI,KERALA,683575,NEETHI MEDICALS PARAPURAM,"KANJOOR, KERALA 683575",-,-,75552,KOC001064,KOC001064,NEETHI MEDICALS PARAPURAM,683575,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001066,KOCHI,KERALA,683101,NEETHI MEDICAL STORE,"ERNAKULAM DISTRICT CO-OPERATIVE BANK, PULINCHODU, ALUVA, KOCHI, KERALA 683101",-,-,75554,KOC001066,KOC001066,NEETHI MEDICAL STORE,683101,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001067,KOCHI,KERALA,683585,ANJALI MEDICALS 0484-2475718," PARUR ATHANI RD, KARIYAD, ATHANI, KERALA 683589",-,-,75555,KOC001067,KOC001067,ANJALI MEDICALS 0484-2475718,683585,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001076,KOCHI,KERALA,682006,OUSHADI AYURVEDICS PALLURUTH,"PALLURUTHY, PALLURUTHY,",-,-,75564,KOC001076,KOC001076,OUSHADI AYURVEDICS PALLURUTH,682006,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001078,KOCHI,KERALA,682017,ANCY MEDICAL ALENGAD,", KALOOR, KERALA STATE",-,-,75566,KOC001078,KOC001078,ANCY MEDICAL ALENGAD,682017,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001083,KOCHI,KERALA,682509,NEW COCHIN AYURVED,"KOCHAMBALAM, VYPIN,",-,-,75571,KOC001083,KOC001083,NEW COCHIN AYURVED,682509,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001092,KOCHI,KERALA,682019,SUPPLYCO MEDICAL STORE(VYTTILA,"VYTTILA,",-,-,75580,KOC001092,KOC001092,SUPPLYCO MEDICAL STORE(VYTTILA,682019,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001110,KOCHI,KERALA,682016,M.G MEDICALS,"NO. 62/1655, 1656, KOCHI MG ROAD, ERNAKULAM - 682016 (NEAR MEDICAL TRUST HOSPITAL, PALLIMUKKU JUNCTION)",-,-,75598,KOC001110,KOC001110,M.G MEDICALS,682016,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001112,KOCHI,KERALA,682313,VAIDYARATNAM AGENCY ARRAKUNNA,"ARAKUNNAM, ARAKUNNAM,",-,-,75600,KOC001112,KOC001112,VAIDYARATNAM AGENCY ARRAKUNNA,682313,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001114,KOCHI,KERALA,679576,C.V.MEDICALS,", EDAPPAL, ---- 679576",-,-,75602,KOC001114,KOC001114,C.V.MEDICALS,679576,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001117,KOCHI,KERALA,682019,SUPPLYCO MAVELI MEDICAL STORE,"VYTILA HUB VYTILA HUB,",-,-,75605,KOC001117,KOC001117,SUPPLYCO MAVELI MEDICAL STORE,682019,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001122,KOCHI,KERALA,683517,NAGARJUNA AGENCY (VARAPUZHA),"VARAPUZHA, VARAPUZHA,",-,-,75610,KOC001122,KOC001122,NAGARJUNA AGENCY (VARAPUZHA),683517,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001135,KOCHI,KERALA,683518,JOS MEDICALAS (PANAYIKULAM),"KOONAMAVU,",-,-,75623,KOC001135,KOC001135,JOS MEDICALAS (PANAYIKULAM),683518,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001144,KOCHI,KERALA,682034,SONIYA MEDICALS(CHERANALLOOR),"VISHNUPURAM,",-,-,75632,KOC001144,KOC001144,SONIYA MEDICALS(CHERANALLOOR),682034,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001145,KOCHI,KERALA,682025,THANAL MEDICALS,"CHAKKALAKKAL, PALARIVATTOM, KOCHI, KERALA 682025",-,-,75633,KOC001145,KOC001145,THANAL MEDICALS,682025,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001147,KOCHI,KERALA,683572,L.F.FIRST GATE SEVANA MEDICINS,"ERANAMKULAM, ERANAMKULAM",-,-,75635,KOC001147,KOC001147,L.F.FIRST GATE SEVANA MEDICINS,683572,-,-,,,missing_or_non_numeric_coordinates,,original
KOC001151,KOCHI,KERALA,682301,M.D.M. PHARMACY (CHAMPAKKARA),", THRIPPUNITHARA,",-,-,75639,KOC001151,KOC001151,M.D.M. PHARMACY (CHAMPAKKARA),682301,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000046,KANPUR,UTTAR PRADESH,209303,KUMAR MEDICAL STORE,"RURA, KANPUR,",-,-,75708,KPR000046,KPR000046,KUMAR MEDICAL STORE,209303,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000100,KANPUR,UTTAR PRADESH,209202,VIVEK MEDICAL STORE,"POORA BILHAUR, KANPUR,",-,-,75762,KPR000100,KPR000100,VIVEK MEDICAL STORE,209202,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000151,KANPUR,UTTAR PRADESH,208019,NEW CHOUDHRY MEDICAL STORE,"ADARSH NAGAR, RAWAT PUR, KANPUR, UTTAR PRADESH, 208019",-,-,75813,KPR000151,KPR000151,NEW CHOUDHRY MEDICAL STORE,208019,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000217,KANPUR,UTTAR PRADESH,209312,HARI KRISHNA MEDICAL STORE,"MOHHAMAD PUR, U.P",-,-,75879,KPR000217,KPR000217,HARI KRISHNA MEDICAL STORE,209312,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000233,KANPUR,UTTAR PRADESH,209204,JAI GURUDEV MEDICAL STORE,"SH68, AURANGABAD, UTTAR PRADESH 209306",-,-,75895,KPR000233,KPR000233,JAI GURUDEV MEDICAL STORE,209204,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000249,KANPUR,UTTAR PRADESH,208006,SHAFEE MEDICINE HOUSE,"83/145C, HASHMI HOSPITAL, PARAM PURWA JUHI, HAMIRPUR ROAD, JUHI COLONY, KANPUR - 208014",-,-,75911,KPR000249,KPR000249,SHAFEE MEDICINE HOUSE,208006,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000268,KANPUR,UTTAR PRADESH,209293,NEHA MEDICAL STORE,"84, , GRAM MARIYANI 00 POST CHAUBEPUR MARIYANI, KANPUR, UTTAR PRADESH - 209203",-,-,75930,KPR000268,KPR000268,NEHA MEDICAL STORE,209293,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000318,KANPUR,UTTAR PRADESH,209302,PUSPENDRA MEDICAL STORE,"JHINJHAK, KANPUR DEHAT,",-,-,75980,KPR000318,KPR000318,PUSPENDRA MEDICAL STORE,209302,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000342,KANPUR,UTTAR PRADESH,208027,SRI MED.& GEN STORE,"BARRA-6 MIG 16, KANPUR,",-,-,76004,KPR000342,KPR000342,SRI MED.& GEN STORE,208027,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000422,KANPUR,UTTAR PRADESH,208027,SOUTH MEDICAL STORE,"BARRA-3 KANPUR, U.P",-,-,76084,KPR000422,KPR000422,SOUTH MEDICAL STORE,208027,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000433,KANPUR,UTTAR PRADESH,209121,MAA DURGA MED STORE,"JIGNIPURWA, KANPUR-D,",-,-,76095,KPR000433,KPR000433,MAA DURGA MED STORE,209121,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000437,KANPUR,UTTAR PRADESH,209205,SANGEETA MEDICAL STORE,"NEAR BHUTESHWAR TEMPLE, G.T.ROAD KANPUR NAGAR, SHIVRAJPUR, UTTAR PRADESH 209205",-,-,76099,KPR000437,KPR000437,SANGEETA MEDICAL STORE,209205,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000481,KANPUR,UTTAR PRADESH,209111,PRASHANT MEDICAL STORE,"PUKHRAIYA, PUKHRAIYA,",-,-,76143,KPR000481,KPR000481,PRASHANT MEDICAL STORE,209111,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000489,KANPUR,UTTAR PRADESH,209214,RAJESH MED STORE,"VIDHONA, HERDOE,",-,-,76151,KPR000489,KPR000489,RAJESH MED STORE,209214,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000493,KANPUR,UTTAR PRADESH,208027,OM SAI MEDICAL STORE,"KARRAHI, KANPUR,",-,-,76155,KPR000493,KPR000493,OM SAI MEDICAL STORE,208027,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000503,KANPUR,UTTAR PRADESH,209304,JAGAT MEDICAL STORE,"SACHENDI, SACHENDI,",-,-,76165,KPR000503,KPR000503,JAGAT MEDICAL STORE,209304,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000520,KANPUR,UTTAR PRADESH,209204,RAJAT MEDICAL STORE,"SHIVLI,",-,-,76182,KPR000520,KPR000520,RAJAT MEDICAL STORE,209204,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000525,KANPUR,UTTAR PRADESH,209293,R.K. MEDICAL STORE,"CHAUBEPUR, CHAUBEPUR,",-,-,76187,KPR000525,KPR000525,R.K. MEDICAL STORE,209293,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000533,KANPUR,UTTAR PRADESH,209204,RADHE MOHAN MEDICAL STORE,SHIVLI BAIRI RODE MISHRA MARKET ( KANPUR DEHAT NEAR SHIVLI POLICE STATION) SHEOLI. NEAR SHIVLI POLICE STATION),-,-,76195,KPR000533,KPR000533,RADHE MOHAN MEDICAL STORE,209204,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000545,KANPUR,UTTAR PRADESH,209402,KUSWAHA MEDICAL STORE,"CHHATMARA, CHHATMARA,",-,-,76207,KPR000545,KPR000545,KUSWAHA MEDICAL STORE,209402,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000558,KANPUR,UTTAR PRADESH,285202,CIZA MEDICAL STORE,"AKBERPUR, KANPUR,",-,-,76220,KPR000558,KPR000558,CIZA MEDICAL STORE,285202,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000568,KANPUR,UTTAR PRADESH,208014,SHRI BALA JI MEDICAL STORE,"JUHI, KANPUR,",-,-,76230,KPR000568,KPR000568,SHRI BALA JI MEDICAL STORE,208014,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000595,KANPUR,UTTAR PRADESH,209304,SHIV MEDICAL STORE,"SACHENDI, KANPUR, U.P",-,-,76257,KPR000595,KPR000595,SHIV MEDICAL STORE,209304,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000608,KANPUR,UTTAR PRADESH,209304,NEW GUPTA MEDICAL STORE,"RANIA KANPUR DEHAT , KANPUR DEHAT",-,-,76270,KPR000608,KPR000608,NEW GUPTA MEDICAL STORE,209304,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000644,KANPUR,UTTAR PRADESH,208019,NAFEES MEDICAL STORE,"RAWATPUR KANPUR, AGRA",-,-,76306,KPR000644,KPR000644,NAFEES MEDICAL STORE,208019,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000672,KANPUR,UTTAR PRADESH,208006,SOBHIT MED STORE,"3/2 BLOCK NO.1, GOVIND NAGAR, GOVIND NAGAR, KANPUR - 208006 (KANPUR).",-,-,76334,KPR000672,KPR000672,SOBHIT MED STORE,208006,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000682,KANPUR,UTTAR PRADESH,209304,TRIVEDI MEDICAL STORE,"RANIYA, KANPUR,",-,-,76344,KPR000682,KPR000682,TRIVEDI MEDICAL STORE,209304,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000688,KANPUR,UTTAR PRADESH,208027,MAHI MED STORE,"244 W-2, KARRAHI ROAD, BARRA II, KANPUR - 208027, NEAR ORIENT HOSPITAL",-,-,76350,KPR000688,KPR000688,MAHI MED STORE,208027,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000742,KANPUR,UTTAR PRADESH,209307,GAURAV MEDICAL STORE,"BHAUPUR KANPUR, KANPUR,",-,-,76404,KPR000742,KPR000742,GAURAV MEDICAL STORE,209307,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000813,KANPUR,UTTAR PRADESH,209407,APNA MEDICAL STORE,", KANPUR,",-,-,76475,KPR000813,KPR000813,APNA MEDICAL STORE,209407,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000845,KANPUR,UTTAR PRADESH,209402,JAGESWARI MED STORE DL,"SARSAUL, UTTAR PRADESH 209402",-,-,76507,KPR000845,KPR000845,JAGESWARI MED STORE DL,209402,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000850,KANPUR,UTTAR PRADESH,209307,YADAV MEDICAL STORE,"TUDWA MAITHA, KANPUR,",-,-,76512,KPR000850,KPR000850,YADAV MEDICAL STORE,209307,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000892,KANPUR,UTTAR PRADESH,208014,MAA BARA DEVI MEDICAL STORE,"127/388 JUHI KANPUR,",-,-,76554,KPR000892,KPR000892,MAA BARA DEVI MEDICAL STORE,208014,-,-,,,missing_or_non_numeric_coordinates,,original
KPR000953,KANPUR,UTTAR PRADESH,209202,RICKY MEDICAL STORE,"AROUL, KANPUR,",-,-,76615,KPR000953,KPR000953,RICKY MEDICAL STORE,209202,-,-,,,missing_or_non_numeric_coordinates,,original
KPR001005,KANPUR,UTTAR PRADESH,209302,JANTA MEDICAL STORE, DERAPUR MAIN ROAD JHINJHAK MARKET JHINJHAK,-,-,76667,KPR001005,KPR001005,JANTA MEDICAL STORE,209302,-,-,,,missing_or_non_numeric_coordinates,,original
KPR001051,KANPUR,UTTAR PRADESH,209402,KANCHAN MEDICAL STORE,"SARSAUL, UTTAR PRADESH 209402",-,-,76713,KPR001051,KPR001051,KANCHAN MEDICAL STORE,209402,-,-,,,missing_or_non_numeric_coordinates,,original
